lattice,version,AR,Asp,CA,EC,EL,EO,KSM,NP,NEO,NR,NU,energy,hand,additive
81,dim_flux,0.7791733462432833,0.9545748453822596,1.0,1.0,0.9433018471577138,0.2916870367152283,0.8388547579199039,0.6,1.0,0.3129439704582653,0.7272727272727273,5092.459720267469,2.61,True
82,hand_drawn,0.2899163823495667,0.5,0.5,0.9772727272727272,0.8567335094678824,0.4016109215663778,0.693378774286309,0.4,1.0,0.1240347345892084,0.75,5689.435252956028,0.0,True
82,sup_inf_attribute,0.4713317601209009,0.9111994651287852,0.927698015121684,0.9772727272727272,0.8583634444865252,0.4009484648515505,0.726527825190386,0.3548387096774194,1.0,0.24426151894491,0.75,4589.398408357076,3.04,True
82,sup_inf_doubly,0.3484756578001337,0.7185710725577721,0.907473830125846,0.9772727272727272,0.8895285273011905,0.3862478411086376,0.7581721694589834,0.4482758620689655,1.0,0.2798693951541844,0.75,4295.755040934064,2.70,True
82,dim_draw,0.3045845139925407,0.8888888888888887,0.9096655293982672,0.9772727272727272,0.7541533791820481,0.1860734433200462,0.7104071856782158,0.4482758620689655,1.0,0.1975829927879397,0.75,4221.460709951049,3.98,True
82,dim_flux,0.4479963037969157,0.9492203829405684,0.9178496188240606,0.9772727272727272,0.850900364702083,0.2816658414415757,0.7368719218064527,0.4482758620689655,1.0,0.2535442939158679,0.625,4072.969787371651,3.88,True
83,hand_drawn,0.4583333333333333,0.5,1.0,0.9841269841269842,0.8590692997500945,0.4285714285714286,0.7352489978525056,0.2972972972972973,1.0,0.25,0.6363636363636364,7002.316441493048,0.0,True
83,sup_inf_attribute,0.7234920942090506,0.8412612448448706,0.9644297574197704,0.9841269841269842,0.8994088562545367,0.420832999225715,0.7752525763481326,0.3714285714285714,1.0,0.2480115179654753,0.7272727272727273,5901.473089382345,3.69,True
83,sup_inf_doubly,0.5289829410752382,0.6191657736558265,0.844994453642951,0.9841269841269842,0.8854204208511847,0.4852703958239032,0.762180815512347,0.2972972972972973,1.0,0.2048546245585863,0.6363636363636364,6381.428362901753,1.54,True
83,dim_draw,0.530267066768547,0.9999999999999998,0.8519496526456578,0.9841269841269842,0.723013234622892,0.355723491931602,0.7476926831055155,0.4117647058823529,1.0,0.1999999999999999,0.6363636363636364,6392.246532445165,3.33,True
83,dim_flux,0.5235872714492327,0.7322216896958708,0.8159520145926327,0.9841269841269842,0.8552196558539373,0.4119130493530549,0.7609501658740089,0.3333333333333333,1.0,0.2014943803202251,0.6363636363636364,6310.904292254344,1.79,True
84,hand_drawn,0.525,0.5,1.0,0.979591836734694,0.8610708270986782,0.4117647058823529,0.744599079226806,0.425531914893617,1.0,0.25,0.7272727272727273,9455.248799199417,0.0,True
84,sup_inf_attribute,0.6173155493026299,0.5690271025518763,0.8241608520673863,0.979591836734694,0.8967526699520668,0.5151693706171363,0.7658067359144938,0.4565217391304347,1.0,0.1837213479392272,0.7272727272727273,8798.353271063817,1.12,True
84,sup_inf_doubly,0.6212071213720414,0.5904539504321288,0.8203847072085598,0.979591836734694,0.9009365873864064,0.5147025713671131,0.7668266536325106,0.4565217391304347,1.0,0.1749435997341813,0.8181818181818181,8779.219490050755,1.16,True
84,dim_draw,0.6229809898772956,1.0,0.8193310587965337,0.979591836734694,0.7091882234805107,0.4348714292603541,0.7493707950084182,0.3673469387755102,1.0,0.1802775637731994,0.5454545454545454,8972.287428616717,3.39,True
84,dim_flux,0.6147172751211134,0.5921629823756972,0.8337230545705916,0.979591836734694,0.8966149809884181,0.5062713374907797,0.7666682456024982,0.4565217391304347,1.0,0.1835152010413114,0.7272727272727273,8793.118901567525,1.11,True
85,hand_drawn,0.4201672353008664,0.75,1.0,1.0,0.7729975253573454,0.3601301742593813,0.6883396583995027,0.3548387096774194,1.0,0.25,0.625,5198.463955071494,0.0,True
85,sup_inf_attribute,0.5821241315815686,0.940686810940042,1.0,1.0,0.8010261515676974,0.4367959182920159,0.7117929407036503,0.3125,1.0,0.2754665700360855,0.75,4012.921685537601,3.08,True
85,sup_inf_doubly,0.6057399406312992,0.9923130725127566,1.0,1.0,0.8107672963455437,0.4169246984727328,0.7171150459758918,0.4,1.0,0.2943555117945491,0.75,3819.5393851203576,3.53,True
85,dim_draw,0.5006659163780025,0.7999999999999999,1.0,1.0,0.7049880365650673,0.1836820142813436,0.666473523374512,0.4482758620689655,1.0,0.1793828805147865,0.75,4071.240578730505,3.11,True
85,dim_flux,0.6034297745561321,0.9524541874630824,1.0,1.0,0.8052732140645605,0.4102275156790157,0.7162210523586878,0.4,1.0,0.2827956644882894,0.75,3766.792584253159,3.69,True
86,hand_drawn,0.6516109215663779,0.75,1.0,1.0,0.8782279116691525,0.3149761092427333,0.7576511920440909,0.4545454545454545,1.0,0.2425356250363329,0.7272727272727273,5886.453014010876,0.0,False
86,sup_inf_attribute,0.8477917532788065,0.8875590754913081,1.0,1.0,0.8933655716538944,0.4564321418951454,0.7680736064534296,0.3714285714285714,1.0,0.2464670181854091,0.7272727272727273,5198.047632754377,2.48,True
86,sup_inf_doubly,0.8398198537854396,0.9411929723967776,1.0,1.0,0.871710965261285,0.4163797764438266,0.7800880899982964,0.4117647058823529,1.0,0.3002365874459971,0.8181818181818181,4991.694006326994,2.31,True
86,dim_draw,0.7007782056910237,0.818181818181818,1.0,1.0,0.7706147651448468,0.1574984378446184,0.7363904048997378,0.5,1.0,0.1637196497410747,0.5454545454545454,5324.679165034149,3.59,True
86,dim_flux,0.8245389010958365,0.9606860546588084,1.0,1.0,0.8700451684820566,0.4169589518211384,0.779538480318541,0.4545454545454545,1.0,0.3059769088377161,0.8181818181818181,4973.5174245913595,2.42,True
87,hand_drawn,0.4432775882330445,0.75,1.0,1.0,0.8568252676293372,0.344237932771181,0.7293839779448938,0.3714285714285714,1.0,0.2425356250363329,0.7272727272727273,6200.50947976316,0.0,True
87,sup_inf_attribute,0.6349045694212958,0.9704983541242316,1.0,1.0,0.895277246087176,0.4250590179051743,0.7661642241004132,0.3333333333333333,1.0,0.2452532474944638,0.7272727272727273,5264.06573591565,3.02,True
87,sup_inf_doubly,0.6343445217200905,0.933540020226704,1.0,1.0,0.8542765353927805,0.4308052090202035,0.7724927796044982,0.4117647058823529,1.0,0.2861984971821746,0.7272727272727273,5072.009643876756,2.95,True
87,dim_draw,0.59338419983801,0.818181818181818,1.0,1.0,0.7455887712200823,0.1297778585408231,0.7181785521511057,0.5483870967741935,1.0,0.1637196497410747,0.4545454545454545,5175.450478941694,4.36,True
87,dim_flux,0.630153695471501,0.941644226325044,1.0,1.0,0.8620140094774491,0.443534753134426,0.7749088400709051,0.4117647058823529,1.0,0.2873747609910423,0.8181818181818181,5034.1186236082785,2.98,True
88,hand_drawn,0.5159665529398267,0.75,1.0,0.9696969696969696,0.7916454811106683,0.3182156193763685,0.6905212072496283,0.425531914893617,1.0,0.2425356250363329,0.7272727272727273,8715.581670363888,0.0,False
88,sup_inf_attribute,0.5101647978149528,0.9169149097202464,0.8395891241303407,0.9797979797979798,0.7763218170376209,0.3598411520485133,0.6919388757321757,0.4565217391304347,1.0,0.2006100153486805,0.8181818181818181,8412.612194664738,8.43,True
88,sup_inf_doubly,0.5951628986309524,0.9546766389036282,0.9298907037033656,0.9696969696969696,0.830918523479928,0.3849219357870335,0.71543903088393,0.3958333333333333,1.0,0.2555190568561101,0.9090909090909092,7856.243360586442,3.48,True
88,dim_draw,0.6313833251376259,0.9090909090909092,0.806649626228729,0.9696969696969696,0.737507268839783,0.2973582363542361,0.7024715424598824,0.4565217391304347,1.0,0.1598132505429881,0.5454545454545454,7897.1530701606,3.32,True
88,dim_flux,0.5966649406818929,0.946202213187842,0.919161918924358,0.9696969696969696,0.8249786287676762,0.3752462561242734,0.7138719487219732,0.425531914893617,1.0,0.2559239728808286,0.9090909090909092,7875.550318268305,3.17,True
89,hand_drawn,0.5090334470601733,0.75,1.0,0.97,0.8382287888637636,0.280647259517953,0.6823955349131143,0.3137254901960784,1.0,0.1767766952966369,0.5454545454545454,9128.698425648114,0.0,True
89,sup_inf_attribute,0.6523650272812428,0.9395314392630052,0.843242692443985,0.97,0.8429945282133562,0.3686555996097512,0.6903942104167138,0.3673469387755102,1.0,0.197279380123953,0.8181818181818181,7975.937561753964,4.09,True
89,sup_inf_doubly,0.6543507018903783,0.9531437319404154,0.8465647366912951,0.97,0.8618835165459103,0.3776892086795278,0.7041391727294724,0.3673469387755102,1.0,0.2274284534461879,0.8181818181818181,7661.264296074004,3.33,True
89,dim_draw,0.5671255904448442,0.9090909090909092,0.8449945509890455,0.97,0.7628144417561794,0.2718983629636999,0.6880878033639011,0.425531914893617,1.0,0.1598132505429882,0.6363636363636364,7621.418505285671,3.89,True
89,dim_flux,0.6561958360544905,0.9437208467009404,0.8395945221895526,0.97,0.8598124655031233,0.3727422424509079,0.7039928544481091,0.3673469387755102,1.0,0.2230621230906743,0.8181818181818181,7618.371786479839,2.88,True
90,hand_drawn,0.451583714395367,0.75,1.0,1.0,0.8893263676916533,0.3898738173179841,0.7421625665456999,0.2272727272727272,1.0,0.25,0.7272727272727273,8565.084145035607,0.0,True
90,sup_inf_attribute,0.8247513739708083,0.9354381036183306,1.0,1.0,0.973182841261772,0.436904960763026,0.820190124541641,0.35,1.0,0.2453294617029696,0.8181818181818181,6666.11794857867,3.62,True
90,sup_inf_doubly,0.8244321633099757,0.9323841279092464,1.0,1.0,0.9104130404960782,0.4439907558578697,0.821896438218564,0.4210526315789473,1.0,0.2850092583524098,0.9090909090909092,6490.158921444361,3.42,True
90,dim_draw,0.7383343503475341,0.8333333333333334,1.0,1.0,0.7923201482455164,0.1375363448479587,0.76229301090567,0.5882352941176471,1.0,0.1502313031443328,0.6363636363636364,6723.2078890409775,3.95,True
90,dim_flux,0.8035826793971313,0.9137741373014492,1.0,1.0,0.88252406469002,0.4526380899419141,0.8159454973791617,0.4210526315789473,1.0,0.2867804142593743,0.8181818181818181,6478.012356783971,3.38,True
91,hand_drawn,0.6887235490353552,1.0,0.8193310587965338,0.9689922480620154,0.7438091645945317,0.3202112445905682,0.7048547806217722,0.4230769230769231,1.0,0.2,0.8181818181818181,10609.507411971515,0.0,True
91,sup_inf_attribute,0.4964000424530058,0.8493194545889994,0.9137689896801676,0.9689922480620154,0.7517001221370347,0.2753786479438146,0.6747630405660088,0.3454545454545454,1.0,0.1688577886777398,0.9090909090909092,11835.126871102979,8.71,True
91,sup_inf_doubly,0.6337101208410327,0.9082684594726832,0.8988505988319024,0.9689922480620154,0.7986694473695001,0.2464075587964999,0.7186786883011123,0.3962264150943396,1.0,0.2033119506565802,0.6363636363636364,10552.209894202157,2.10,True
91,dim_draw,0.6676668924048459,0.9166666666666666,0.7839996130202646,0.9689922480620154,0.7449930384875183,0.294316033881938,0.7111337174360963,0.4230769230769231,1.0,0.1643989873053572,0.6363636363636364,10723.090770981475,2.34,True
91,dim_flux,0.6337101611265459,0.9082684862616336,0.8988505965579039,0.9689922480620154,0.798669451339538,0.2464177913628855,0.7186786890563761,0.3962264150943396,1.0,0.2033119572477926,0.6363636363636364,10552.210015789158,2.10,True
92,hand_drawn,0.3524163823495667,1.0,1.0,0.9841269841269842,0.8266927884048285,0.3020711848710571,0.693131226038437,0.2631578947368421,1.0,0.25,0.6363636363636364,6376.58157475802,0.0,True
92,sup_inf_attribute,0.4545022780878858,0.8238875712914846,0.9090045561757704,0.9841269841269842,0.8835482586329414,0.4977677653954641,0.7258312255279227,0.3714285714285714,1.0,0.229512264584524,0.7272727272727273,5864.9901685704135,4.22,True
92,sup_inf_doubly,0.4397449102722668,0.8700523590868933,0.8511264145967474,0.9841269841269842,0.8081108467009754,0.3984602984620847,0.7179126607342021,0.3333333333333333,1.0,0.2355449533401183,0.6363636363636364,5066.4619701143165,4.32,True
92,dim_draw,0.3101468625729444,0.818181818181818,0.8888002244284294,0.9841269841269842,0.7411179983932645,0.1804245544668739,0.7021570895639682,0.4545454545454545,1.0,0.1637196497410747,0.4545454545454545,5378.583114430921,3.48,True
92,dim_flux,0.4225945970962896,0.9592974798548396,0.9623611116377184,0.9841269841269842,0.8759295865306852,0.4415664520054375,0.7471618300280484,0.3333333333333333,1.0,0.2972462360377762,0.7272727272727273,5272.752370413351,3.38,True
93,hand_drawn,0.5682775882330444,1.0,1.0,0.9883720930232558,0.8724168120039768,0.3012081911747833,0.7456398276208064,0.3170731707317073,1.0,0.25,0.7272727272727273,7982.634997037613,0.0,True
93,sup_inf_attribute,0.7616022123422127,0.7669067205306379,0.8872403293934643,0.9883720930232558,0.9252246937359784,0.5080096909051792,0.7758199324379528,0.2857142857142857,1.0,0.2162783710595857,0.8181818181818181,7395.352982004257,3.32,True
93,sup_inf_doubly,0.7437904672687436,0.8700653752234301,0.9922806416808372,0.9883720930232558,0.870303725777867,0.4488455184436936,0.7791221183942743,0.4210526315789473,1.0,0.2512346821558782,0.7272727272727273,7152.38142472794,2.83,True
93,dim_draw,0.578575159550369,0.8333333333333334,0.8888002244284293,0.9883720930232558,0.7561799181059824,0.1970314460887972,0.7327910809424679,0.5428571428571428,1.0,0.1502313031443329,0.6363636363636364,7146.4957164284815,2.67,True
93,dim_flux,0.7619368485064001,0.8619640955899202,0.9909525239689246,0.9883720930232558,0.879161002631688,0.4685420553644331,0.7823860927534331,0.4210526315789473,1.0,0.2503451477004612,0.7272727272727273,7100.978246625587,3.13,True
94,hand_drawn,0.5409665529398267,1.0,1.0,0.9761904761904762,0.8709742541609514,0.3062805820419229,0.7151011023182572,0.2982456140350877,1.0,0.25,0.7272727272727273,10988.760255175257,0.0,True
94,sup_inf_attribute,0.6497930044742448,0.7198359741397932,0.7832413446364942,0.9761904761904762,0.8670307326341412,0.4243732261015497,0.7369210300213334,0.3962264150943396,1.0,0.1993195295234564,0.8181818181818181,11091.79954196133,2.87,True
94,sup_inf_doubly,0.6462784533004734,0.7104508681666274,0.8351431037185947,0.9761904761904762,0.8708285675977843,0.42296084959745,0.7380546422450116,0.4230769230769231,1.0,0.2048015007611633,0.7272727272727273,11119.759871143759,2.54,True
94,dim_draw,0.5520518058681947,0.9166666666666666,0.8355323456838863,0.9761904761904762,0.7314543567396817,0.320037514812683,0.7224629998742503,0.3703703703703703,1.0,0.1502313031443328,0.6363636363636364,11164.655151686757,2.71,False
94,dim_flux,0.645874443504582,0.7212628358376125,0.8365361327344559,0.9761904761904762,0.8687194807755049,0.4339235599555677,0.7389346419100663,0.3962264150943396,1.0,0.2048201779227342,0.7272727272727273,11058.900262316343,2.63,True
95,hand_drawn,0.46875,0.6666666666666666,1.0,0.9622641509433962,0.8223886142840454,0.3076923076923077,0.7228618242632471,0.2941176470588235,1.0,0.2357022603955158,0.75,4919.1657092254445,0.0,True
95,sup_inf_attribute,0.5550836642983416,0.752689768554652,0.793077212028991,0.9622641509433962,0.82227704038875,0.4390030967945043,0.7248694327801797,0.3333333333333333,1.0,0.2279672434703637,0.875,4756.4711625401305,2.22,True
95,sup_inf_doubly,0.5223583277975353,0.8241530784059969,0.8823856975258096,0.9622641509433962,0.8436556517526966,0.4821525160880583,0.7529372719129147,0.375,1.0,0.312408946654477,0.875,4304.001401743777,2.31,True
95,dim_draw,0.5350906071489925,0.8750000000000002,0.8519496526456579,0.9622641509433962,0.7454754885803152,0.4384559240362586,0.7294254825217605,0.4193548387096774,1.0,0.125,0.625,4586.618679119762,2.70,True
95,dim_flux,0.5234264797181105,0.8050390505378356,0.8792482252435643,0.9622641509433962,0.8495151078900435,0.4698355413429874,0.7517092755326076,0.375,1.0,0.3009907798792815,0.875,4355.627156935057,2.05,True
96,hand_drawn,0.5,1.0,1.0,0.9666666666666668,0.8698856228382169,0.3149761092427334,0.7042499876254907,0.375,1.0,0.3162277660168379,0.75,4908.201456120961,0.0,True
96,sup_inf_attribute,0.5598209046093094,0.9209205881144776,0.8417010271806583,0.9666666666666668,0.8222995037185471,0.3277157109134905,0.6936321290366545,0.3414634146341463,1.0,0.2620453213750541,0.625,4875.115570632225,2.79,True
96,sup_inf_doubly,0.492694597786895,0.8918871587149341,0.8672761689179649,0.9666666666666668,0.8523297522713597,0.3964947274293181,0.7104277841278883,0.4102564102564102,1.0,0.2554897093261445,0.875,4520.120689036754,1.81,True
96,dim_draw,0.4660074376696129,0.8888888888888887,0.86825894957022,0.9666666666666668,0.8085281835271446,0.2874312801743067,0.7122518145342691,0.4473684210526316,1.0,0.2191986497404763,0.75,4612.940445829496,1.83,True
96,dim_flux,0.4962368053433053,0.9193811889593344,0.86508266108686,0.9666666666666668,0.8483826873752299,0.3455994800560186,0.7109043488195703,0.4102564102564102,1.0,0.2439367478215365,0.75,4526.7181461669925,1.66,True
97,hand_drawn,0.5,0.75,1.0,0.972972972972973,0.837408897257886,0.3879554039197689,0.6882820136664578,0.3953488372093023,1.0,0.25,0.7272727272727273,6951.276654159968,0.0,True
97,sup_inf_attribute,0.5424821468344649,0.9711323394842746,0.860183975170856,0.972972972972973,0.8120815521140461,0.3288703599235546,0.7236159987842348,0.4285714285714285,1.0,0.2699502097120879,0.7272727272727273,5860.487423933119,2.63,True
97,sup_inf_doubly,0.5247272361804871,0.8811838610213331,0.8816812900687955,0.972972972972973,0.8377658092918742,0.4101763762171954,0.7448732865335397,0.5384615384615384,1.0,0.2567580485950617,0.7272727272727273,5384.587669884319,3.23,True
97,dim_draw,0.4812519949406272,0.8999999999999997,0.8415170001607392,0.972972972972973,0.7750449967214137,0.2562204494292681,0.7308490176427751,0.5384615384615384,1.0,0.1793828805147864,0.7272727272727273,5731.847092993524,3.67,True
97,dim_flux,0.5266259401014566,0.8603761263956025,0.8710762224259734,0.972972972972973,0.8355867841580034,0.4177465778926826,0.7445338400551818,0.5384615384615384,1.0,0.2583770100397931,0.7272727272727273,5291.880242947459,3.49,True
98,hand_drawn,0.475,0.6666666666666666,1.0,0.96,0.7232922562276938,0.4117647058823529,0.6997904921599136,0.3137254901960784,1.0,0.1666666666666666,0.5454545454545454,9713.315100795877,0.0,True
98,sup_inf_attribute,0.5196535702478146,0.8827058957530666,0.8853943289465113,0.97,0.825969039021545,0.3449539082843694,0.7007989560945269,0.3673469387755102,1.0,0.2332693509952821,0.7272727272727273,8331.344767615969,3.73,True
98,sup_inf_doubly,0.5050538197744986,0.752884693713531,0.9319255924782412,0.96,0.7841383487438893,0.3669636717000047,0.7076026874179426,0.3958333333333333,1.0,0.1805971761098719,0.7272727272727273,8889.138320276326,1.55,True
98,dim_draw,0.5743801953020409,1.0,0.7880331013417777,0.96,0.7075106039589066,0.4446903963049835,0.6995062522033636,0.34,1.0,0.1767766952966367,0.6363636363636364,8994.250252086023,2.41,True
98,dim_flux,0.5050538376496672,0.7528408822195594,0.9319256075806476,0.96,0.7841383531535889,0.3670381083198401,0.7076026863898077,0.3958333333333333,1.0,0.1805971732265368,0.8181818181818181,8889.138629370538,1.55,True
99,hand_drawn,0.3975836176504332,1.0,1.0,0.9666666666666668,0.82879971715736,0.311524134457638,0.675036319713877,0.3095238095238095,1.0,0.3287979746107145,0.75,5372.9832163168,0.0,True
99,sup_inf_attribute,0.4977177728238041,0.9196334186643736,0.9469707333263448,0.9666666666666668,0.7832075904998251,0.4097927524952703,0.6568658648345204,0.3414634146341463,1.0,0.2735845413618535,0.75,5117.179309577958,4.09,True
99,sup_inf_doubly,0.4951606867718986,0.9293900023860348,0.8672549125103367,0.9666666666666668,0.7976391988016251,0.3449044539648188,0.6708131999095215,0.3095238095238095,1.0,0.25446449227259,0.5,4978.523352119657,1.59,True
99,dim_draw,0.4811198657534578,0.7999999999999999,0.8845682464947819,0.9666666666666668,0.7746214896098563,0.3471029067660768,0.6583938198073347,0.4102564102564102,1.0,0.1990074380419978,0.75,5059.570355995796,1.90,True
99,dim_flux,0.465810758033403,0.9295589586960435,0.9081055758207645,0.9666666666666668,0.7996369031293084,0.3345673571196369,0.6718742928161785,0.375,1.0,0.2632174693455948,0.5,4993.64757098646,1.46,True
100,hand_drawn,0.3975836176504332,1.0,1.0,0.972972972972973,0.8012862368933644,0.2954667182639647,0.6879292665871177,0.3953488372093023,1.0,0.2324952774876385,0.7272727272727273,6815.814891837209,0.0,True
100,sup_inf_attribute,0.4618314682193338,0.9745199020087488,0.9745569503634858,0.972972972972973,0.81248928637229,0.4471150719197407,0.7003530748309041,0.3636363636363636,1.0,0.2632618024123732,0.7272727272727273,5924.654417708715,5.34,True
100,sup_inf_doubly,0.4906496681675165,0.9693670163458796,0.9210354881542736,0.972972972972973,0.8314462877437402,0.4060759661888247,0.7084275433837341,0.3636363636363636,1.0,0.257739823361441,0.7272727272727273,5698.494135040364,2.73,True
100,dim_draw,0.4933518384468796,0.818181818181818,0.851949652645658,0.972972972972973,0.7681071390109616,0.319247704224982,0.6973588239784809,0.4285714285714285,1.0,0.1623858625527418,0.6363636363636364,5853.617686104132,2.93,True
100,dim_flux,0.4900992969449143,0.9630145616944816,0.9181602136748196,0.972972972972973,0.830564922928997,0.406589598171184,0.7079761600609535,0.3636363636363636,1.0,0.2626694744792215,0.7272727272727273,5683.63804589757,2.76,True
101,hand_drawn,0.4574581911747833,1.0,1.0,0.9759036144578314,0.8513893672206686,0.3637081911747833,0.6907446205574053,0.3478260869565217,1.0,0.3162277660168379,0.7272727272727273,6208.579431921647,0.0,True
101,sup_inf_attribute,0.5039180625424364,0.9109030685805044,0.9909559983598978,0.9759036144578314,0.8311810237157132,0.4330957454124211,0.7000745792770272,0.3777777777777777,1.0,0.2809666004502356,0.8181818181818181,6243.540491249166,3.71,True
101,sup_inf_doubly,0.5202617573426023,0.8911882336875875,0.9179368643821992,0.9759036144578314,0.8330075919111014,0.4002729858301675,0.7002102619221315,0.3777777777777777,1.0,0.2494926700147562,0.7272727272727273,6041.00299288292,2.19,True
101,dim_draw,0.4599557505157475,0.818181818181818,0.8682589495702198,0.9759036144578314,0.7783294185132419,0.2954647421836746,0.6807178003309997,0.4090909090909091,1.0,0.1623858625527418,0.5454545454545454,6079.5957683587885,2.57,True
101,dim_flux,0.5179139662855885,0.867565014823568,0.9364425468111268,0.9759036144578314,0.8333024575909114,0.3960085721340544,0.7007024024584214,0.3777777777777777,1.0,0.2568564166729256,0.8181818181818181,5990.931770242911,2.60,True
102,hand_drawn,0.3837174058911267,0.9,0.8457993176389602,0.954954954954955,0.7618774232318434,0.3452922904181561,0.6426372487396719,0.4081632653061224,1.0,0.2,0.6363636363636364,10066.303364425241,0.0,True
102,sup_inf_attribute,0.5147609678257956,0.9191250572274304,0.8714596111206211,0.954954954954955,0.7873231530205205,0.3072066635712649,0.6552601719992726,0.3269230769230769,1.0,0.2154138795884146,0.7272727272727273,9179.457176461734,3.37,True
102,sup_inf_doubly,0.5885264684953257,0.956671986950534,0.8639999853194862,0.945945945945946,0.8088765440808111,0.2901617207022482,0.6832835001307611,0.3269230769230769,1.0,0.2310506069189753,0.6363636363636364,8578.612137639166,3.87,True
102,dim_draw,0.544163649011152,0.9090909090909092,0.8163479534473269,0.945945945945946,0.7623557208272099,0.3172239794271831,0.6816956166401789,0.4081632653061224,1.0,0.159813250542988,0.5454545454545454,8647.234467915274,3.55,True
102,dim_flux,0.5777934464402837,0.9648325088373644,0.8704760466733006,0.945945945945946,0.8082603675337227,0.2907700699462511,0.6828315049065583,0.3269230769230769,1.0,0.2343180372371883,0.6363636363636364,8599.274022531812,3.87,True
103,hand_drawn,0.4574581911747833,0.75,1.0,0.9797979797979798,0.8160214407185957,0.4252350934232235,0.6847961960631386,0.34,1.0,0.25,0.8181818181818181,8824.22656470699,0.0,True
103,sup_inf_attribute,0.484923492404205,0.9467987754499648,0.9602918872631644,0.9797979797979798,0.845798138693855,0.4449079065922634,0.7323953853058183,0.3958333333333333,1.0,0.2752355016820399,0.9090909090909092,7385.669896736979,3.31,True
103,sup_inf_doubly,0.5109735505209284,0.9164849419500336,0.967176093287407,0.9797979797979798,0.837085366656228,0.4306512389182751,0.7345701724605126,0.425531914893617,1.0,0.2062516153832996,0.9090909090909092,7103.460217974251,3.74,True
103,dim_draw,0.4749045983065255,0.8333333333333334,0.8415170001607393,0.9797979797979798,0.7537039084759494,0.2344741026134659,0.7013392577012199,0.5581395348837209,1.0,0.1481872445909547,0.6363636363636364,7389.309423872299,4.28,True
103,dim_flux,0.5080503472668328,0.9070717077627016,0.9688513724037336,0.9797979797979798,0.8357154172736799,0.4602239370903732,0.7360669728005859,0.425531914893617,1.0,0.225899056946747,0.9090909090909092,6968.826363533145,3.92,True
104,hand_drawn,0.4659665529398267,0.75,1.0,0.9765625,0.8468803391234732,0.3373508173367509,0.6791516021255894,0.3214285714285714,1.0,0.2425356250363329,0.8181818181818181,11204.970034120863,0.0,False
104,sup_inf_attribute,0.5514230482404795,0.9037117384181392,0.8659547774633318,0.96875,0.8023479282414423,0.4961148521928498,0.6927055932428661,0.3703703703703703,1.0,0.183266770115186,0.8181818181818181,10533.911940462915,3.68,True
104,sup_inf_doubly,0.4934300125103258,0.9327903574340852,0.915040995335794,0.9765625,0.8158971051822276,0.3748148140030835,0.7026928306361673,0.3454545454545454,1.0,0.2381735875275013,0.8181818181818181,10311.47905463471,3.39,True
104,dim_draw,0.4931815353459257,0.846153846153846,0.8310843476758204,0.9765625,0.7402003883096028,0.2895162502176516,0.6882878469597529,0.5102040816326531,1.0,0.1361797922086511,0.6363636363636364,10717.399373503877,3.62,True
104,dim_flux,0.5023379539669414,0.941822471242822,0.9083224307343982,0.9765625,0.8069034508033108,0.3264066486890915,0.6999704461694422,0.3214285714285714,1.0,0.2261778034335564,0.9090909090909092,10437.241339895854,2.60,True
105,hand_drawn,0.3753995498268014,0.7500000000000001,0.8864001547918943,0.9590163934426228,0.8015657997722283,0.3476129626588788,0.6655083996902316,0.3148148148148148,1.0,0.25,0.7272727272727273,8150.222980838089,0.0,True
105,sup_inf_attribute,0.4372446445047796,0.8465611384493756,0.8876547856075478,0.9590163934426228,0.8095691465266636,0.4142472753655355,0.6527784282846252,0.2678571428571428,1.0,0.2040740552308877,0.7272727272727273,9073.721736284022,2.86,True
105,sup_inf_doubly,0.3683059724550099,0.8971972143344292,0.8570816792229244,0.9590163934426228,0.820761498136455,0.3845600547127786,0.6664810201435211,0.3148148148148148,1.0,0.2257968418539275,0.4545454545454546,8677.075513418122,1.51,True
105,dim_draw,0.3123274063568129,0.8333333333333334,0.8905134945070623,0.9590163934426228,0.7775711683392257,0.3285870089225928,0.6628700400149397,0.3396226415094339,1.0,0.1643989873053573,0.5454545454545454,8740.000164989697,1.66,True
105,dim_flux,0.3705997897662567,0.8995192152114028,0.8671883798884111,0.9590163934426228,0.8219966299560342,0.3740227123298416,0.6674787520717252,0.3148148148148148,1.0,0.233197336384021,0.5454545454545454,8699.244548222541,1.35,True
106,hand_drawn,0.5736987584730832,1.0,0.7978581627968162,0.9507042253521126,0.8031891109480358,0.3474488129694222,0.6566242966929196,0.3333333333333333,1.0,0.25,0.8181818181818181,11627.01229928548,0.0,True
106,sup_inf_attribute,0.3689732565312872,0.9318896027789436,0.8635788099433691,0.9507042253521126,0.8120462167991673,0.3074895223657213,0.6608611233552691,0.3103448275862069,1.0,0.1869707912489125,0.8181818181818181,12001.957780660709,13.75,True
106,sup_inf_doubly,0.571237280834936,0.904978355844362,0.8298745590363098,0.9507042253521126,0.8145789572507524,0.3484572891103742,0.6742553017957722,0.3103448275862069,1.0,0.2019025001930171,0.7272727272727273,10672.444181338415,2.76,True
106,dim_draw,0.4909244603924383,0.846153846153846,0.805624832452255,0.9507042253521126,0.7535398813738012,0.2802586824284022,0.6668035213074265,0.3333333333333333,1.0,0.1385725924120607,0.6363636363636364,10791.81356672941,3.14,True
